@relation 'raw-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval -M-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 3 numeric
@attribute 4 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 43 numeric
@attribute 42 numeric
@attribute 45 numeric
@attribute 44 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 47 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 46 numeric
@attribute 49 numeric
@attribute 48 numeric
@attribute 58 numeric
@attribute 57 numeric
@attribute 59 numeric
@attribute 33 numeric
@attribute 60 numeric
@attribute 56 numeric
@attribute 55 numeric
@attribute 54 numeric
@attribute 53 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 34 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 13 numeric
@attribute 12 numeric
@attribute 14 numeric
@attribute 17 numeric
@attribute 15 numeric
@attribute 11 numeric
@attribute 10 numeric
@attribute 9 numeric
@attribute 8 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 16 numeric
@attribute 18 numeric
@attribute 123 numeric
@attribute 28 numeric
@attribute 27 numeric
@attribute 29 numeric
@attribute 19 numeric
@attribute 30 numeric
@attribute 26 numeric
@attribute 25 numeric
@attribute 24 numeric
@attribute 23 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 61 numeric
@attribute 124 numeric
@attribute 63 numeric
@attribute 105 numeric
@attribute 104 numeric
@attribute 106 numeric
@attribute 102 numeric
@attribute 107 numeric
@attribute 103 numeric
@attribute 101 numeric
@attribute 94 numeric
@attribute 97 numeric
@attribute 96 numeric
@attribute 98 numeric
@attribute 100 numeric
@attribute 99 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 110 numeric
@attribute 120 numeric
@attribute 119 numeric
@attribute 121 numeric
@attribute 111 numeric
@attribute 122 numeric
@attribute 118 numeric
@attribute 117 numeric
@attribute 116 numeric
@attribute 115 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 95 numeric
@attribute 93 numeric
@attribute 64 numeric
@attribute 74 numeric
@attribute 73 numeric
@attribute 75 numeric
@attribute 71 numeric
@attribute 76 numeric
@attribute 72 numeric
@attribute 70 numeric
@attribute 92 numeric
@attribute 66 numeric
@attribute 65 numeric
@attribute 67 numeric
@attribute 69 numeric
@attribute 68 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 89 numeric
@attribute 88 numeric
@attribute 90 numeric
@attribute 80 numeric
@attribute 91 numeric
@attribute 87 numeric
@attribute 86 numeric
@attribute 85 numeric
@attribute 84 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 62 numeric
@attribute class {Iris-setosa,Iris-versicolor,Iris-virginica}

@data
1.5,0.1,4.9,3.1,1.324359,0.37791,0.730352,-0.172201,1.769921,-0.168214,-1.49568,2.526368,-1.014826,-0.062053,1.259167,0.704111,1.104578,0.921408,-0.602332,0.531178,0.824557,-0.128242,1.267412,-0.271772,0.047066,-1.146,-1.998639,-0.289005,0.460814,0.923797,-0.132568,0.499498,0.269024,0.524918,0.677462,-0.857078,0.05182,-1.638807,-0.879161,-1.043129,-0.800082,-0.401235,-0.987287,-0.401298,-0.316655,0.596906,-0.231102,-0.733313,-2.01188,-0.795501,1.578865,-0.56644,2.149575,-0.307691,-0.030936,-1.104617,0.663258,0.348169,-0.090244,0.731659,-0.065488,0.21718,0.589704,1.404546,1.905064,0.992137,-0.014777,0.246602,-0.300479,-0.625557,0.420918,0.158959,0.770673,-1.157017,-0.13044,-0.07565,1.821915,-0.355029,-1.892362,-0.177813,1.037586,1.392518,0.018792,0.250998,-0.593777,-0.51003,-0.173464,1.123905,-0.276823,1.054758,0.960048,-0.416499,0.192864,0.239867,0.146441,-0.192842,1.221385,-0.033319,-0.169758,-1.530803,-0.134133,-0.268373,0.377759,-1.272558,-1.481246,1.518759,0.764497,-1.17116,0.206691,0.531043,0.239146,0.832651,0.67838,0.327066,1.397896,1.631597,0.936129,1.426159,-0.455825,-1.550014,0.055171,0.298977,1.648504,0.078211,Iris-setosa
1.5,0.2,5.4,3.7,-0.549499,0.22584,2.3208,-1.098571,-1.582686,0.960557,1.736775,-1.446578,0.534201,1.039096,0.479095,-0.778184,0.117091,0.434808,0.317885,0.59904,1.045023,-0.340692,-0.756494,-1.263173,0.271113,-0.780304,-1.741023,-0.291642,0.540094,0.732424,-0.375222,0.301514,0.330533,-0.145274,1.29615,-0.877971,0.616459,0.191451,0.536597,0.870962,-1.214401,-1.139008,0.647968,-0.89637,-1.962732,1.584821,0.404695,0.880511,-0.07312,-0.393153,1.774659,-0.162218,-0.45408,0.76943,-0.408015,0.252804,-0.50041,-1.194987,0.085952,0.751947,0.56299,-2.777359,-1.29738,-0.589229,-1.446421,-1.958549,-0.45235,0.307733,0.319432,0.15925,0.207271,1.576299,0.160661,-0.862267,-0.952645,-0.561579,1.608522,-0.137779,-0.957147,-1.348424,0.625119,-0.782367,-0.813596,-0.401558,-0.521642,-0.348046,-0.255958,-0.59465,0.602708,-0.468476,0.512836,-0.326318,0.502328,0.099205,-0.448465,1.922325,-1.422795,-2.115056,-1.582494,1.405365,2.243602,0.359249,-0.537583,-1.40556,0.131574,-0.349782,0.505387,2.023472,1.618054,-0.824409,0.42258,-0.755463,0.508068,-1.201202,0.547481,0.523262,0.966768,-0.564301,-0.085116,0.541008,-0.813794,-1.449118,-1.317717,1.151734,Iris-setosa
1.6,0.2,4.8,3.4,-1.830029,-0.403459,0.246766,-0.695835,-0.188835,-0.412272,2.290467,1.600268,-0.772772,-0.919651,2.642936,0.540123,1.525958,-1.252593,0.882057,1.588531,0.390365,-0.510926,0.831351,0.774728,0.243168,0.770837,0.962342,0.45731,-0.58632,-0.457641,0.371811,0.487973,0.480424,-0.968186,1.145262,-0.025799,0.346494,0.104907,0.774161,1.308669,-0.220076,-0.799914,-0.059928,-0.324935,-0.711306,-0.388154,-0.774459,0.133913,0.406657,-0.631192,0.622519,0.568459,-0.612626,-0.332812,-0.862493,-0.467493,1.346221,-0.972403,-0.822828,-1.490265,1.49614,-1.808144,1.201698,-0.48325,-0.60384,-1.188424,-1.149554,-1.416603,1.098304,-2.802203,1.660608,-0.211206,-0.332102,-1.479316,-0.721431,-1.744188,-0.448767,-0.137839,0.025386,0.610392,0.936108,-0.480249,0.80918,0.286013,-1.198093,0.500992,-1.375184,-2.534554,0.665967,0.978567,-1.109478,-0.547518,-0.120407,2.45123,0.002571,1.042978,-0.522619,0.414091,-0.326561,-0.507234,-0.00821,1.171041,0.708695,0.164644,1.040086,0.885188,0.389094,1.473765,0.154669,1.041568,-0.039268,-0.480242,1.947099,-0.523251,-0.948933,1.021225,-1.365163,0.875696,-0.469311,-0.421328,0.131912,-1.980566,0.768771,0.411334,Iris-setosa
1.4,0.1,4.8,3,0.566545,0.173712,0.498727,0.146304,-0.32473,-0.52887,-0.309378,-0.028529,-1.203735,0.886492,-0.272132,0.284791,-0.737932,0.687881,0.417044,0.476031,-0.565498,-2.158069,-0.035743,1.318551,-0.740137,-0.998849,-0.200809,2.680571,0.049857,1.348036,0.907699,0.336016,0.067517,0.777604,1.808132,0.880938,0.436638,0.338225,0.192729,-2.994613,0.715939,0.542611,0.635425,0.147434,-0.977465,0.87939,0.696439,0.651781,-0.642953,-0.390393,-0.625027,0.112558,0.001471,-0.655545,0.754096,1.761266,-1.067742,-1.373043,-0.766705,-1.004323,-0.998192,-0.239297,0.150115,-1.079343,0.917222,-0.293485,-0.057043,-0.51104,0.876727,1.740629,-1.61936,0.153644,-1.212868,0.844454,0.28377,-1.158203,-0.282196,-1.826911,-0.403188,0.949406,1.547031,0.212587,-0.060288,-0.163255,0.278081,0.588225,0.643055,0.044022,0.297514,-0.086455,-0.430462,1.149379,-1.584474,-1.655344,-0.114226,-1.022564,1.059027,-0.85524,0.098667,1.25722,0.197181,0.548328,1.367415,-0.121945,0.01324,0.339059,-0.895816,-0.589632,-1.482883,-1.309412,0.817862,0.02751,1.794449,2.232016,0.2382,-0.10498,-0.161374,-0.398148,1.355443,-0.092112,0.105232,-0.091659,0.031268,-0.246794,Iris-setosa
1.1,0.1,4.3,3,-1.380431,1.412152,0.430771,-0.535915,1.032989,-0.923912,1.127784,0.881131,-1.006037,-1.11695,-0.035297,0.241204,-0.149892,-1.548254,-0.82155,-1.063433,-1.797456,-0.679593,0.926558,-0.564318,2.211304,0.913202,-1.472323,-0.400349,0.531975,1.260569,-0.100394,0.558082,-0.355951,2.540232,0.850531,0.079122,-0.839124,-1.60644,-1.011774,-0.045113,0.096004,-0.148766,0.99676,1.587762,-0.643258,-1.133593,0.084968,-1.373054,2.171165,-2.541239,0.512917,-0.968082,1.866683,0.477068,0.890672,0.623454,-0.315603,-1.040599,0.757468,-0.010056,1.238007,0.227346,0.662074,1.008597,0.319118,0.335845,0.307265,-0.91085,-1.638424,1.402845,1.148351,1.161534,-1.684517,-0.186709,0.806564,-0.94674,-0.835193,-1.776389,0.215553,0.568007,1.009712,0.384323,-1.005312,0.082611,0.101407,0.588742,-1.730276,1.013972,-0.957158,-0.821535,0.018922,-0.082034,0.990909,0.205087,0.527597,1.414874,-1.31285,0.156476,-0.183756,-0.216344,0.824618,-0.446836,0.382203,-1.119628,-0.723929,-0.796775,-0.061743,1.548067,0.442846,0.218397,-0.344196,0.403896,-0.608101,1.936712,-0.252711,-1.451906,-0.048345,1.329141,0.165864,-0.956258,-0.868863,0.656391,-0.531994,1.61425,Iris-setosa
1.2,0.2,5.8,4,0.246649,-1.05139,-0.839632,0.607993,-0.942094,-0.103213,-0.024549,-0.835856,1.56128,0.699136,-0.29876,-1.10223,-1.368245,-0.659943,-0.94027,1.69597,2.488442,0.141807,-1.69237,1.833435,1.426317,-0.971171,-0.400986,0.460794,0.213017,0.599369,-0.256317,0.729346,0.038118,-0.578918,1.20985,-0.390798,-1.406105,2.15312,-1.604739,0.252331,-0.085615,0.983636,2.190898,0.100581,0.539161,0.086177,1.458715,0.468305,-0.470742,-0.675594,0.844996,-0.993361,0.112738,2.042072,-0.507035,-1.557999,0.626564,0.038909,0.657268,-0.647054,0.171244,0.355704,0.272796,0.46638,0.045166,0.135455,1.859346,0.400531,-1.626322,-0.857703,1.103694,1.801214,-0.182905,-1.006366,0.896248,0.886865,0.007617,-0.134822,-0.584094,0.335106,-0.555985,-1.057474,0.026738,-2.437564,0.18345,0.003222,-1.591448,0.608962,-0.361113,1.114925,0.013748,-1.844701,0.21524,-0.815276,-0.094393,-0.196234,1.966764,0.086583,-2.121176,1.419255,-1.838847,-1.629584,0.597213,-0.898322,-0.983118,0.802052,0.604137,-1.846532,0.93418,-1.391505,0.869006,0.193214,-0.802253,1.297342,0.184181,1.001331,-1.797165,-0.009657,0.400886,-0.885966,-0.341678,0.024291,1.279812,-0.477286,Iris-setosa
1.5,0.4,5.7,4.4,-0.200353,-0.142445,0.493644,-1.714046,-0.959255,0.53833,-0.438474,-0.370164,-0.839129,-0.099008,-1.050654,-0.305953,0.487015,-1.364758,0.990121,0.10572,0.447024,0.027762,1.530932,-0.425542,-0.463022,0.067634,1.70257,0.189703,-0.02187,-0.271207,-1.317175,0.092448,0.021857,0.042539,-0.363438,-0.126569,0.779051,0.968744,-1.509662,-1.664173,-0.637841,-0.428702,1.462214,0.817978,-0.278914,1.431568,-0.277391,-0.730357,0.459585,-0.298323,0.825372,-0.922823,-0.762362,-1.451338,-0.26939,-0.774295,-0.80385,-1.300347,-1.44694,2.620574,-0.747473,1.421976,0.280058,-0.528671,-0.029856,0.910646,-0.118171,-1.648046,-0.142688,0.298714,1.685792,0.782579,-0.356872,1.797539,0.545657,-0.255471,0.150818,-1.227636,0.038127,0.512718,0.055492,1.455808,1.484926,0.068599,-2.12389,-0.327755,0.040071,-2.086635,1.257744,-0.272276,-0.489725,-0.279297,-1.723228,-0.397912,-0.108004,-0.711041,-0.060362,0.719668,0.554128,-0.248419,-0.670126,-0.291041,1.398562,-0.608291,-0.740867,-0.640726,0.777277,-1.134312,-0.730874,-1.641703,0.275667,-0.832186,1.714832,0.172339,-0.708385,-1.649217,0.46629,-0.616121,0.447212,0.544145,-0.015779,-0.49173,0.95419,0.456363,Iris-setosa
1.3,0.4,5.4,3.9,0.900054,-1.240216,-0.208285,1.802242,0.078514,0.417801,-0.62965,-0.653285,0.198989,-0.976895,-0.58958,-2.178932,1.574371,1.117283,1.988732,0.323626,0.017516,-0.333791,-0.990671,-0.020129,-0.709854,1.269765,-0.036884,0.030547,-1.563905,0.018627,1.054325,-1.002669,0.010186,2.198296,1.054178,2.034763,0.950834,-0.431096,0.559299,-0.338682,1.216578,-0.495795,0.06606,1.390534,-1.641349,-0.155036,-1.063696,0.572751,1.18312,-0.357579,0.456153,0.041082,0.677557,0.593466,1.199736,0.873312,-0.809627,0.859104,1.307184,-0.467441,-0.860153,0.775023,0.718897,-0.808718,-1.913743,0.644452,0.663562,0.422819,-0.154072,-3.116857,0.70886,0.929145,0.643631,-0.989823,0.688897,-0.60362,0.274647,1.193612,-0.098161,-0.886614,0.613326,1.555114,-0.285959,-0.147354,1.496911,1.36606,-0.005927,0.210359,0.743554,1.059806,0.026247,-0.114335,0.371173,0.703586,-1.104124,0.028621,-1.259787,1.342622,0.417854,-0.739936,-0.040019,-1.520039,-0.480845,0.001248,-0.789102,-0.15994,-0.59815,-0.831957,1.315138,-0.323457,0.197828,-0.080812,-0.958374,-0.703859,0.097751,-0.770784,0.046135,-1.71197,-1.532921,-1.31097,1.401523,0.158434,-1.141901,0.432838,Iris-setosa
1.4,0.3,5.1,3.5,1.723696,0.50497,0.3258,0.713016,0.483342,-0.12365,-0.056099,0.538437,-1.012673,1.486782,0.04278,0.5018,0.12477,0.323357,-1.027297,-0.113412,-0.015005,1.080544,-0.410219,-1.607677,-0.211438,1.62665,-1.665956,1.91423,-1.369391,-0.766328,1.281511,1.382182,-1.197428,1.486399,-1.696131,1.272954,0.730184,-0.886904,-1.857483,-0.475175,0.100159,0.240057,-0.159012,-1.216077,0.140672,-0.743672,0.382598,0.878304,-0.773193,-1.556934,0.976038,-1.329892,0.086453,-0.355495,0.222858,2.929096,0.58357,0.207217,0.247706,-1.018279,-0.65457,0.456164,-1.489933,0.570789,-0.278982,-0.431414,0.529834,1.022392,-0.739395,-0.498212,0.444781,0.664144,1.896182,-0.335581,-0.799786,-0.589387,-0.281575,-0.37596,-2.372194,-1.381745,-1.60732,0.063896,-0.965954,-0.112444,-0.724311,1.065927,-1.652804,0.17468,-1.400256,0.897864,0.295076,-1.098768,-0.784687,-0.047278,1.542796,-0.62649,-0.461894,1.710837,0.701783,1.414415,0.073285,1.706468,0.122531,0.374155,-0.000417,0.409552,1.511639,-0.799593,-0.063661,-1.579931,-2.832012,-1.202475,-1.308764,0.4161,-1.083427,-0.200908,-0.142448,0.128536,1.303181,0.504815,-0.13062,1.400689,-0.651656,-0.94487,Iris-setosa
1.7,0.3,5.7,3.8,-1.098289,1.734572,-0.861216,0.572613,1.070073,-0.621083,-1.431798,-0.628981,1.098582,-0.011136,1.344074,0.500017,-0.509595,0.813452,-0.127067,-0.300004,-0.777228,-1.006559,-1.035606,-2.143308,1.6295,-0.849073,0.424253,-0.221574,0.473291,0.753866,-0.888188,0.141667,-0.234538,-0.863356,-0.300007,-0.879557,0.875509,0.375927,0.252271,-0.334622,-0.993257,0.104828,1.127957,-0.874663,-0.684402,-0.711286,2.285601,-0.913595,0.57111,-0.93257,-1.426938,-1.012457,0.809741,1.25057,-0.499417,-1.684729,1.131812,-0.147637,1.079931,1.094167,-1.094241,1.796919,-0.543694,-0.447915,0.506669,1.013751,-0.622225,-0.488566,-1.522768,0.332798,-0.321259,-0.493214,-0.232294,1.164152,0.72893,-0.937509,-2.579051,0.556964,-1.838177,0.653037,1.012133,0.496615,-0.04414,-0.188449,1.618459,0.924434,0.419524,-0.084223,-0.036597,-1.175835,0.287257,-0.002876,0.5953,-0.106653,-0.198715,-1.169096,-0.768849,1.103504,0.988241,-0.575256,-0.513903,0.567058,0.486937,-0.965107,1.419864,0.679568,-0.596671,-0.423788,-1.849131,1.409952,-1.36986,-2.01954,0.884027,-0.984209,0.779461,-0.187795,1.55701,0.588038,-1.66778,0.365591,0.183429,0.287915,-0.584375,-0.204339,Iris-setosa
1.5,0.3,5.1,3.8,0.650042,-0.843616,0.238682,-0.36417,1.483129,-0.050083,0.003583,0.326375,-1.943457,0.76699,-1.026007,-0.459626,-0.116222,0.583368,0.508299,-1.218684,0.499647,0.246223,1.714051,-0.917984,0.397106,-0.419082,0.409295,0.516507,0.926605,1.800463,-1.195104,-0.767949,-0.433554,0.037996,0.072678,-0.034475,-0.205834,0.342427,-0.377547,-0.933316,-0.607887,0.239087,-0.973376,-1.093895,0.205797,-1.306522,0.854643,-0.223426,-0.596917,-0.120041,1.336386,0.461469,2.464322,-0.046481,-0.496608,-0.26801,-0.791757,-1.362941,0.193832,1.132005,-0.560981,-0.651856,-0.222959,-0.473361,-0.429209,1.314154,1.375225,0.898967,-0.554131,0.510875,-0.487091,1.397065,-1.799771,0.565267,-1.10469,-0.628558,0.40713,1.499491,0.105835,-0.86051,0.574609,-0.576242,-0.489828,-1.63122,0.658802,-0.224827,1.077037,-0.432432,-0.110591,-0.301472,-0.256233,0.857662,1.497715,-0.481393,-0.203571,-0.072239,1.961227,0.311124,0.965936,-1.078361,1.422605,0.488371,0.090826,0.0009,0.549857,-1.542288,-0.118587,0.862148,1.0616,-1.184887,-1.805252,-0.652761,-1.221776,-1.458941,0.830386,0.169878,0.016491,-1.096602,-2.719679,-1.630003,-0.521697,0.777607,0.408075,-1.774745,Iris-setosa
1.7,0.2,5.4,3.4,0.69865,-1.092218,0.496893,0.521625,-2.010782,-0.392567,0.310565,-0.507037,0.731552,0.111872,-0.675703,-1.370572,-0.665042,-0.409855,0.31965,-1.505911,0.900823,-0.689048,0.144106,-0.548087,1.663873,1.909343,1.033957,0.303656,-0.453337,0.892708,-0.473604,0.233458,-0.550799,0.792041,0.669562,0.85283,1.004419,0.633534,-0.726366,-0.63543,0.48097,0.410602,0.815472,0.152177,-0.374126,-0.013451,-0.172459,-0.608815,-0.524742,-0.509006,-1.058572,0.115665,-0.226122,-0.547356,-0.359117,0.512562,-1.019251,0.938585,1.925806,1.951761,1.239941,1.65315,-1.385278,0.386166,-1.619685,-0.974167,0.572627,1.136388,1.902618,0.671617,0.585851,0.770331,1.855246,0.473488,1.415656,0.989679,-0.302746,-0.775664,-0.18809,-1.035748,-1.096925,-0.413804,-0.927363,1.17783,0.888339,0.536988,-0.301095,-0.479623,-0.082344,-2.305167,-2.26366,0.37502,0.140811,0.936795,0.100867,0.350266,-1.193258,-1.29636,-0.590757,-0.093024,0.97197,-2.08651,0.155591,0.381824,-0.935127,0.398296,1.222877,-1.255775,-2.313773,-0.842572,-1.542921,-1.249339,-0.85767,-0.709785,-0.401764,0.704643,0.139064,1.629276,0.634387,-0.88688,-0.415231,-0.673664,0.797913,-0.699318,Iris-setosa
1.5,0.4,5.1,3.7,-0.272533,-0.589698,0.433119,0.737522,0.340025,0.863017,0.793007,0.638024,1.320794,-1.461738,-1.548796,0.126569,-0.210189,-0.518679,-1.292001,-1.874313,0.619155,-0.899886,-0.555126,0.482081,0.739305,1.087546,0.514004,-1.261492,-0.283398,0.816535,0.002385,-0.172482,0.900724,0.891364,-0.044599,-0.038905,0.260133,-1.021913,-0.069856,0.727175,0.474008,-0.659711,0.217903,0.102178,0.504995,1.328961,0.250114,-1.150438,0.264739,0.597946,1.283455,2.188619,-0.836111,-0.219773,-0.018767,1.144554,-1.143641,-0.186691,0.642211,0.258798,1.040239,-0.054888,-1.661848,-1.266343,0.733595,0.303011,2.011864,-0.778675,-0.89741,-1.685382,-0.245082,-1.092897,-0.884015,0.450289,1.234144,-0.881447,1.449848,1.336235,1.342354,0.197853,-0.779923,0.24461,0.089076,0.602163,-0.129153,1.024165,0.305321,-0.866169,-0.060138,0.873273,1.9741,0.477809,-0.331011,-1.095671,-0.061495,1.959562,-0.044045,0.942314,-1.562014,-2.005125,1.006107,-0.032996,0.921935,-1.953679,-1.389781,0.295779,0.245616,0.842589,0.75505,-1.396535,-0.759495,-0.177137,-2.193683,-0.890729,-0.250757,-0.920626,0.174373,-0.01325,0.600605,-1.150692,-0.094062,0.397565,-1.022855,0.522558,Iris-setosa
1,0.2,4.6,3.6,-0.875155,-1.214217,0.662005,-0.59352,-0.720001,1.242494,0.293471,1.07036,-1.519974,-0.78028,1.454036,-0.25687,-0.340874,-0.784221,-0.216533,0.097251,-2.593389,0.413914,0.650085,-0.19928,0.325199,-0.183591,0.433939,-0.405472,0.731294,-0.343235,0.070774,1.820939,0.222906,-2.157356,-1.989269,-0.860129,-1.540558,0.886293,0.314026,1.060715,-0.019323,-1.805936,-0.003763,0.550789,0.595423,0.444853,0.372876,-0.055259,0.837548,0.414674,1.857102,-0.128588,-1.500328,0.45542,-0.174007,-0.204961,0.434789,0.64983,-0.818504,0.818839,0.140496,0.669392,1.960881,1.304214,1.697346,-0.292594,-0.566603,-0.872158,-1.003266,1.176787,0.465589,2.254284,-0.737185,0.259832,-0.67833,1.602864,-0.083288,0.17463,0.982327,1.037445,-0.396185,-0.056979,0.751025,0.159192,-0.899113,-0.339454,0.389002,-0.178457,-0.913122,-0.988097,-0.505341,-2.018282,0.672637,-0.396123,0.104812,0.655924,0.555048,-0.25665,-0.625246,-0.038477,-0.736491,0.27624,-2.163098,-2.285499,-1.913801,-1.601841,-0.157305,-0.037907,0.404314,0.504344,-1.143981,-1.40646,-0.493927,-0.174823,-0.719574,0.679944,0.085843,0.512267,-1.098098,0.546272,-1.230546,-0.506907,0.812334,0.738607,Iris-setosa
1.7,0.5,5.1,3.3,-1.392016,0.320999,-0.966931,0.592206,-0.317462,-0.902072,-0.699215,0.043996,-0.050107,-0.342492,-0.99943,0.79388,-1.731731,0.576935,0.431634,0.274417,-0.524939,-1.099971,1.081056,-0.404352,1.90134,0.783744,1.519003,0.106652,0.818354,-2.35364,-1.005144,1.57233,-1.527632,0.928742,-1.044816,-1.278514,0.789905,0.207334,1.102283,-1.164448,-0.953804,-1.126589,1.209837,0.47279,-0.527092,-0.53627,-0.697073,0.759157,-0.332759,0.314034,0.629,-0.745023,0.100564,1.012261,0.234977,-1.107647,0.576956,0.496179,-0.954943,-1.470402,1.010428,-0.735296,-0.204008,-0.393449,0.095412,-1.112906,2.33741,0.08072,-0.392821,-1.037029,0.909188,-0.563309,-0.173608,-0.031911,0.898241,-0.837776,-0.197787,-0.336274,1.523771,-0.057281,-0.838311,0.136031,0.56145,-1.448467,-1.259596,-0.217163,-0.726712,-0.057757,0.826126,-1.572796,1.226664,0.666355,0.677246,-0.206974,0.002718,1.274045,0.865525,-0.797703,-0.449037,0.469372,0.490971,-0.307132,0.696651,0.543453,0.022213,0.139988,-0.522579,-0.344046,-1.39468,0.373175,1.082672,0.202881,-0.991628,1.246695,-0.14959,0.70068,-0.453553,-0.417429,1.02221,-0.13581,1.072636,-1.138568,-0.888645,-0.633989,Iris-setosa
1.9,0.2,4.8,3.4,1.012168,-1.180286,1.252002,1.384187,-0.972318,-0.280448,1.259875,0.240997,-0.091267,-0.940157,-0.396524,-0.856303,-1.144693,0.562013,-0.401571,-0.213215,0.822076,-1.245658,-0.807554,-1.17119,0.663965,-0.328728,0.694129,0.153288,-1.00791,-0.675892,-0.413217,-0.742152,-0.130223,-0.189418,1.05344,0.091522,-0.563408,0.990323,1.014738,-0.54136,-0.341982,1.325708,-0.755751,-0.69102,-2.205505,0.44787,1.440304,1.626431,-1.212516,-0.152794,-0.381735,-1.00076,1.292646,-1.595778,-0.448283,-1.322733,-2.262244,-0.429224,1.514882,1.604326,0.20807,0.591727,-0.080599,-1.712629,-0.378178,-0.587016,0.852889,1.072301,-2.148118,-0.503709,0.57095,-0.058726,-0.177247,-0.463996,-0.379554,1.945761,0.199397,-1.033165,0.102336,-0.224092,2.079177,0.320032,-0.907466,1.96773,-0.192404,0.161106,0.466751,-1.30322,-0.34056,0.447683,-0.662191,-1.577607,-0.950518,-0.739169,0.612952,0.40508,-1.713915,-1.410823,-1.402331,0.164913,-0.307068,-1.274319,-0.155898,-1.405967,0.129555,1.17942,0.138745,0.836636,-0.288131,0.711785,-0.937948,0.312634,0.363698,-0.193464,0.273729,1.241299,0.306203,0.499084,-1.320525,0.495851,-1.39484,0.79555,-0.114962,-0.476224,Iris-setosa
1.6,0.2,5,3,-1.280807,-1.176473,-0.067945,1.661652,0.592149,-0.786468,-0.709521,0.7438,0.555546,0.966306,0.210231,-0.685097,2.360229,0.306272,0.439522,0.566869,-1.007555,-0.716444,-0.625943,-0.506274,1.092339,0.302561,-0.7034,-0.100302,0.99915,-0.966063,2.160013,0.472328,0.243957,1.570304,-1.530616,0.099422,0.327623,0.004175,0.279196,0.085253,-0.393734,-1.210856,0.25163,1.593274,0.568722,-0.114487,-0.377051,-1.483492,3.80166,-0.234694,-0.481044,0.899731,-1.479796,-1.57853,-0.150654,-2.810668,-0.17393,0.839491,0.134687,-0.667723,-0.011556,-0.489482,2.315171,-1.109073,1.116991,-0.876532,-0.273556,-0.393076,-0.091033,0.293774,1.506801,1.104554,-0.251656,-0.422499,-0.586903,-1.330194,-0.626058,-1.828977,0.395976,1.811506,-0.328301,0.224948,-1.091033,-0.869078,-0.126856,-0.812516,0.551474,0.705081,0.064024,-0.458229,-1.138324,0.129162,-0.066115,-0.408455,0.192616,-1.220117,1.178189,-0.941546,-0.241653,0.254716,0.158652,0.896167,1.909891,-0.84721,-0.343418,-1.213524,-1.633796,-1.202888,-1.82408,-0.578709,-0.924893,0.20354,-1.5102,-2.084432,0.329522,-0.006937,3.306574,-0.347585,-0.387313,-0.853238,-0.425816,2.008149,0.937891,0.763541,Iris-setosa
1.6,0.4,5,3.4,0.777434,0.561003,1.141648,0.015147,-0.286318,-0.384718,0.368004,0.368889,-1.664698,-0.567767,-0.59116,1.082591,1.274155,-0.042602,0.430379,-0.686102,0.204621,-1.592211,0.157069,0.03419,-0.68622,-0.998485,1.106191,-1.620274,0.388289,1.115977,-0.920538,-0.980459,-0.14517,-0.536333,0.013985,0.107519,-0.578942,-1.381412,-0.588813,-0.783499,-0.960106,-1.949572,-0.053138,0.139827,1.738857,-0.045383,-0.166153,-0.612639,-1.034795,-1.736242,0.556968,-0.376784,-0.38129,-0.909032,0.428028,-0.189546,-0.243804,1.235382,-1.248949,-0.330238,-0.834807,-0.781485,-0.777148,-0.506077,1.129723,0.265041,0.349004,-1.50265,-0.02581,-0.905536,0.002353,-0.76631,1.085797,-1.436541,-1.3811,-0.160286,-0.920408,-1.562409,-0.617342,0.521494,0.112308,0.235465,0.392374,1.080947,-0.654487,1.518483,-0.763116,-0.593862,2.881461,0.889376,0.138072,1.2046,-0.439584,0.183753,-0.688446,2.15372,-0.361672,0.847408,-1.152416,-0.19872,0.888232,-0.325776,1.267131,1.052153,-0.210001,0.907904,2.799708,-1.093226,1.575307,0.849115,-1.228895,-0.836106,-2.575203,0.331092,0.888394,-0.269881,-1.388233,0.367784,-1.333342,-0.879096,-0.516487,-0.083326,0.131054,0.59786,Iris-setosa
