@relation 'raw-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 4 numeric
@attribute 3 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 28 numeric
@attribute 30 numeric
@attribute 29 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 32 numeric
@attribute 25 numeric
@attribute 31 numeric
@attribute 34 numeric
@attribute 33 numeric
@attribute 38 numeric
@attribute 40 numeric
@attribute 39 numeric
@attribute 37 numeric
@attribute 23 numeric
@attribute 36 numeric
@attribute 35 numeric
@attribute 24 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 8 numeric
@attribute 10 numeric
@attribute 9 numeric
@attribute 7 numeric
@attribute 12 numeric
@attribute 6 numeric
@attribute 5 numeric
@attribute 11 numeric
@attribute 13 numeric
@attribute 83 numeric
@attribute 18 numeric
@attribute 20 numeric
@attribute 19 numeric
@attribute 17 numeric
@attribute 14 numeric
@attribute 16 numeric
@attribute 15 numeric
@attribute 41 numeric
@attribute 84 numeric
@attribute 43 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 64 numeric
@attribute 70 numeric
@attribute 69 numeric
@attribute 68 numeric
@attribute 67 numeric
@attribute 66 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 80 numeric
@attribute 82 numeric
@attribute 81 numeric
@attribute 79 numeric
@attribute 76 numeric
@attribute 78 numeric
@attribute 77 numeric
@attribute 65 numeric
@attribute 63 numeric
@attribute 44 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 62 numeric
@attribute 49 numeric
@attribute 48 numeric
@attribute 47 numeric
@attribute 46 numeric
@attribute 45 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 59 numeric
@attribute 61 numeric
@attribute 60 numeric
@attribute 58 numeric
@attribute 55 numeric
@attribute 57 numeric
@attribute 56 numeric
@attribute 42 numeric
@attribute class {1,0,2}

@data
0.1,1.5,4.9,3.1,-0.132988,0.555787,-0.765702,-1.140196,1.754986,0.720034,-1.177629,0.010349,0.303604,-1.824257,1.696182,0.821406,-0.014858,0.448195,-0.104343,-1.661598,0.772695,-0.988002,0.564009,-1.284552,-0.38549,-0.887181,-1.601836,0.183925,1.243319,-0.510293,-0.386871,-0.932789,0.812674,-0.424663,-1.05188,-2.245322,2.4972,-0.507518,0.587259,-0.815792,-0.505358,0.67057,-0.829965,0.039767,0.529045,0.422629,-0.067134,0.14845,0.476898,-1.341497,0.611927,0.521304,-1.359781,-0.041401,-0.757871,-0.898942,-1.077099,0.074586,-0.858972,-0.050084,1.31247,-0.897401,1.489356,-1.632423,-1.566995,-1.102906,-0.101697,-0.317543,0.719984,0.024612,0.7231,0.265688,-0.451303,0.019279,1.849591,-0.214167,-0.365055,-0.058587,-1.791328,0.192754,-0.499017,-0.919113,0.021351,-0.707506,1
0.2,1.5,5.4,3.7,-0.591183,0.326963,-0.66772,0.011499,-0.837678,2.225944,-0.011146,0.330035,-0.509843,1.370989,-0.069642,0.867277,0.051575,0.030602,-0.852586,0.997118,0.32487,0.02296,-0.667713,1.681922,-0.391217,0.405204,0.940918,-0.05747,-0.026192,0.785804,1.411172,0.498052,-1.68823,0.050954,-0.657951,1.735879,0.468385,1.011842,-0.112466,0.645055,-0.53249,-0.848321,-1.794229,0.470433,-0.114775,0.308751,0.025405,-1.016739,0.227393,0.099454,0.021062,0.172504,-1.37076,0.865653,1.081376,-1.061222,-0.85892,-0.222477,0.69938,-0.631376,-0.87819,-0.241338,1.154184,-0.53527,0.311447,-0.193177,0.75574,-0.406072,0.406415,2.133868,0.972536,-0.369801,0.239583,-0.539133,-0.74969,0.032809,-1.032643,-1.642965,-0.436748,-1.353389,-2.582797,-0.347962,-1.15395,-0.325669,1
0.2,1.6,4.8,3.4,0.190312,1.822724,-0.851729,-0.68344,0.367545,-1.184687,-1.461733,-0.52158,1.329063,0.960693,-2.047324,0.967446,-1.226622,1.030438,2.594425,-1.401347,-0.817493,-0.404032,-0.856549,-1.541587,-0.212523,-0.88778,-0.762115,0.059895,-0.525641,-0.964606,1.326462,0.936399,0.27117,2.346647,-0.175316,1.997956,-1.42192,0.930408,-0.801497,0.472247,-0.647181,-0.055353,-1.279161,0.352817,0.275601,1.435049,-0.531606,0.258716,-0.074668,2.759355,0.481115,1.297825,0.507239,-0.11623,-0.947489,0.246148,-0.804754,0.86352,0.528944,0.244443,-0.410382,1.401345,0.365849,-0.792287,-0.152774,2.339625,-0.276433,1.681577,0.045134,0.205333,1.325014,1.276075,-1.298687,-0.259577,0.364481,1.471322,-0.311976,-1.006832,-0.84029,-1.378083,1.592771,0.308331,-0.258573,-0.263937,1
0.1,1.4,4.8,3,1.064585,0.433108,-0.93788,-0.144567,-0.361599,0.724369,0.359504,-0.405942,-0.303098,1.385262,0.240788,0.412871,0.289121,-0.799422,-0.14358,0.178793,0.441033,-0.382025,-0.406303,-0.864045,0.829986,-0.074805,-0.496102,0.296733,1.56926,0.938093,-0.365551,0.012232,0.690429,0.402626,1.389145,-0.306766,2.01406,0.225582,0.796672,0.968883,-0.657926,-0.198399,-1.775888,-1.147611,-1.045525,-1.084856,0.097219,-0.792115,1.712305,-1.097497,-0.417477,0.701041,1.117305,-0.5189,-0.753704,1.065315,0.76692,0.985318,0.753991,0.13769,-0.678095,-0.206945,1.015665,0.214966,-0.358114,0.20148,0.540774,-1.678688,0.228053,0.104714,-0.422315,0.892474,0.555963,-1.818078,-0.049324,0.239034,-0.790523,0.224252,-0.9073,1.563405,-1.00033,0.161559,1.673986,0.094192,1
0.1,1.1,4.3,3,-0.088376,0.381416,0.098378,-1.240625,0.222463,0.016338,0.209849,0.067492,0.415401,0.284315,-1.432735,0.938747,0.087531,-0.061638,-0.300784,-1.429991,-1.031482,-0.660609,-1.348413,1.264983,1.114962,0.418398,1.433353,0.608156,-0.599224,0.301989,1.669251,0.435546,0.03309,1.324359,1.049093,0.1895,3.170975,-0.156024,-0.854161,-0.893574,-0.719941,0.607112,-0.172201,-0.860262,0.269024,0.524918,0.663258,-0.307691,-0.56644,-0.795501,1.578865,-0.030936,1.267412,0.499498,-0.062053,1.769921,0.37791,-0.168214,2.526368,1.259167,-1.49568,0.704111,-1.104617,0.348169,0.328301,-0.800082,-1.043129,-0.065488,-0.401235,-0.987287,0.596906,-0.316655,-0.401298,-0.857078,0.677462,0.05182,2.149575,0.731659,-0.090244,-0.733313,-0.879161,-1.638807,-0.231102,-1.04817,1
0.2,1.2,5.8,4,-1.17116,-0.268373,0.764497,-1.272558,1.518759,-0.134133,-1.481246,-0.169758,-0.192842,1.221385,0.531043,1.397896,0.239146,0.206691,1.404546,-1.530803,-0.033319,0.146441,0.21718,0.078211,-0.602332,0.460814,0.921408,-1.014826,-0.132568,1.104578,0.730352,0.923797,-0.289005,-2.01188,0.531178,-0.271772,-0.128242,0.824557,-1.998639,0.047066,-1.146,0.055171,0.589704,1.648504,0.250998,1.054758,0.992137,-0.177813,-1.892362,-0.355029,-0.300479,-0.014777,0.960048,-0.416499,-0.276823,1.037586,-0.593777,0.018792,1.392518,1.123905,-0.51003,-0.173464,1.905064,-0.625557,-1.550014,0.327066,1.631597,0.246602,0.832651,0.67838,0.936129,1.426159,-0.455825,0.377759,0.239867,0.158959,1.821915,0.420918,-0.07565,-0.13044,0.192864,0.770673,-1.157017,0.298977,1
0.4,1.5,5.7,4.4,-0.393153,0.76943,-0.162218,-0.408015,1.774659,-0.145274,0.252804,0.330533,0.301514,-0.756494,1.736775,-1.582686,-1.446578,-0.778184,-1.194987,0.479095,1.039096,-0.50041,0.751947,0.56299,0.647968,-1.214401,-1.139008,1.584821,-0.877971,-1.962732,-0.89637,0.870962,1.29615,-1.317717,0.880511,0.085952,-0.45408,0.191451,0.616459,0.404695,0.536597,0.960557,0.541008,-0.549499,-1.582494,2.243602,-0.448465,0.359249,0.505387,2.023472,-0.349782,-1.40556,-1.422795,1.922325,-2.115056,0.547481,-1.449118,-0.813794,0.42258,1.405365,-0.824409,1.618054,0.131574,-0.589229,-1.098571,0.540094,0.732424,1.151734,0.434808,0.317885,0.534201,0.117091,2.3208,-0.375222,-0.291642,-1.741023,-0.340692,-2.777359,-1.263173,0.59904,-0.780304,1.045023,0.271113,0.22584,1
0.4,1.3,5.4,3.9,-0.137779,-1.348424,-0.957147,-0.45235,0.319432,-0.468476,-1.446421,-0.401558,-0.326318,0.512836,-0.348046,0.625119,-0.782367,-0.255958,0.15925,-0.59465,0.602708,-1.958549,0.207271,0.307733,0.508068,-1.201202,-0.755463,0.966768,-0.537583,-0.564301,-0.085116,0.523262,0.099205,-1.830029,-0.952645,-0.561579,1.608522,0.160661,1.576299,-0.862267,0.502328,-0.813596,-0.695835,-0.07312,0.480424,-0.968186,1.346221,-0.332812,0.568459,-0.631192,0.622519,-0.862493,0.831351,0.487973,-0.919651,-0.188835,-0.403459,-0.412272,1.600268,2.642936,2.290467,0.540123,-0.467493,-0.972403,-1.29738,-0.220076,1.308669,1.49614,-0.799914,-0.059928,-0.388154,-0.711306,-0.324935,-0.025799,1.145262,0.346494,-0.612626,-1.490265,-0.822828,0.133913,0.774161,0.104907,-0.774459,-0.521642,1
0.3,1.4,5.1,3.5,1.473765,1.171041,0.389094,0.164644,0.885188,-0.00821,1.040086,-0.326561,1.042978,-0.522619,1.041568,-0.948933,-0.039268,0.154669,-0.48325,-0.507234,0.414091,0.002571,-1.808144,0.411334,0.882057,-0.58632,-1.252593,-0.772772,0.371811,1.525958,0.246766,-0.457641,0.45731,0.406657,1.588531,0.774728,-0.510926,0.390365,0.962342,0.243168,0.770837,0.131912,1.201698,0.768771,0.286013,0.978567,-1.188424,0.610392,0.025386,-0.137839,1.098304,-1.149554,-1.109478,-0.547518,0.665967,0.936108,-1.198093,0.80918,-0.480249,-2.534554,0.500992,-1.375184,-0.60384,-2.802203,-0.421328,-0.523251,1.021225,-1.416603,-0.480242,1.947099,-1.365163,0.875696,-0.469311,0.708695,2.45123,-0.211206,-0.448767,1.660608,-1.744188,-0.721431,-0.120407,-0.332102,-1.479316,-1.980566,1
0.3,1.7,5.7,3.8,-0.390393,-0.655545,0.112558,0.754096,-0.625027,0.777604,1.761266,0.067517,0.336016,-0.035743,-0.309378,-0.32473,-0.028529,0.284791,-1.373043,-0.272132,0.886492,-1.067742,-1.004323,-0.998192,0.635425,0.715939,0.542611,0.87939,0.880938,-0.977465,0.147434,-2.994613,1.808132,0.031268,0.651781,-0.766705,0.001471,0.338225,0.436638,0.696439,0.192729,-0.52887,-0.092112,0.566545,0.098667,0.197181,-0.114226,0.548328,-0.895816,-0.589632,0.339059,-0.121945,1.059027,-1.022564,-0.85524,0.2382,-0.091659,0.105232,0.817862,1.25722,-1.309412,-1.482883,0.01324,-1.079343,0.146304,0.049857,1.348036,-0.246794,0.687881,0.417044,-1.203735,-0.737932,0.498727,0.907699,2.680571,-0.200809,-2.158069,-0.239297,1.318551,0.476031,-0.998849,-0.565498,-0.740137,0.173712,1
0.3,1.5,5.1,3.8,-1.826911,0.949406,-0.403188,-0.057043,0.876727,-0.086455,0.917222,-0.163255,1.149379,-0.430462,0.588225,1.547031,0.212587,0.643055,1.740629,0.044022,0.297514,-0.293485,-1.61936,-0.51104,1.794449,2.232016,0.02751,-0.161374,1.367415,-0.398148,1.355443,-0.10498,-1.655344,-1.380431,0.28377,-1.158203,-0.282196,-1.212868,0.153644,0.844454,-1.584474,-0.060288,-0.535915,-0.642953,-0.355951,2.540232,-0.315603,0.477068,-0.968082,-2.541239,0.512917,0.890672,0.926558,0.558082,-1.11695,1.032989,1.412152,-0.923912,0.881131,-0.035297,1.127784,0.241204,0.623454,-1.040599,0.150115,0.096004,-0.045113,1.238007,-0.148766,0.99676,-1.133593,-0.643258,1.587762,0.079122,0.850531,-0.839124,1.866683,-0.010056,0.757468,-1.373054,-1.011774,-1.60644,0.084968,0.278081,1
0.2,1.7,5.4,3.4,1.548067,-0.446836,-0.061743,-1.119628,-0.796775,0.824618,-0.723929,-0.183756,1.414874,-1.31285,0.218397,-0.252711,-0.344196,0.442846,1.008597,-0.216344,0.156476,0.527597,0.227346,1.61425,-0.82155,0.531975,-1.548254,-1.006037,-0.100394,-0.149892,0.430771,1.260569,-0.400349,2.171165,-1.063433,-0.564318,-0.679593,-1.797456,-1.472323,2.211304,0.913202,-0.868863,0.662074,-0.531994,0.082611,-0.821535,0.335845,0.568007,0.215553,-1.776389,-1.638424,0.307265,0.018922,-0.082034,-0.957158,1.009712,0.101407,-1.005312,0.384323,1.013972,0.588742,-1.730276,0.319118,1.402845,-0.956258,1.936712,-1.451906,-0.91085,0.403896,-0.608101,-0.048345,1.329141,0.165864,0.382203,0.205087,1.161534,-0.835193,1.148351,-0.94674,0.806564,0.990909,-1.684517,-0.186709,0.656391,1
0.4,1.5,5.1,3.7,-0.675594,2.042072,-0.993361,-0.507035,0.844996,-0.578918,-1.557999,0.038118,0.729346,-1.69237,-0.024549,-0.942094,-0.835856,-1.10223,0.038909,-0.29876,0.699136,0.626564,-0.647054,0.171244,2.190898,-0.085615,0.983636,0.086177,-0.390798,0.539161,0.100581,0.252331,1.20985,1.279812,0.468305,0.657268,0.112738,2.15312,-1.406105,1.458715,-1.604739,-0.103213,-0.885966,0.246649,-2.121176,-1.838847,-0.094393,-1.629584,0.604137,-1.846532,0.802052,-0.898322,1.966764,-0.196234,0.086583,0.184181,0.024291,-0.341678,0.869006,1.419255,-1.391505,0.93418,-0.983118,0.46638,0.607993,0.213017,0.599369,-0.477286,-0.659943,-0.94027,1.56128,-1.368245,-0.839632,-0.256317,0.460794,-0.400986,0.141807,0.355704,1.833435,1.69597,-0.971171,2.488442,1.426317,-1.05139,1
0.2,1,4.6,3.6,-0.134822,0.335106,-0.584094,1.859346,-1.626322,1.114925,0.045166,-2.437564,-1.844701,0.013748,0.003222,-0.555985,-1.057474,-1.591448,-0.857703,0.608962,-0.361113,0.135455,1.103694,0.400531,-0.802253,1.297342,0.193214,-1.797165,0.597213,-0.009657,0.400886,1.001331,-0.815276,-0.200353,0.896248,0.886865,0.007617,-0.182905,1.801214,-1.006366,0.21524,0.026738,-1.714046,-0.470742,0.021857,0.042539,-0.80385,-1.451338,-0.922823,-0.298323,0.825372,-0.26939,1.530932,0.092448,-0.099008,-0.959255,-0.142445,0.53833,-0.370164,-1.050654,-0.438474,-0.305953,-0.774295,-1.300347,0.272796,-0.637841,-1.664173,-0.747473,-0.428702,1.462214,1.431568,-0.278914,0.817978,-0.126569,-0.363438,0.779051,-0.762362,2.620574,-1.44694,-0.730357,-1.509662,0.968744,-0.277391,0.18345,1
0.5,1.7,5.1,3.3,-1.134312,-0.291041,0.777277,-0.608291,-0.640726,-0.670126,-0.740867,0.554128,-0.711041,-0.060362,-1.641703,-0.708385,0.275667,-0.730874,-0.528671,-0.248419,0.719668,-0.108004,1.421976,0.456363,0.990121,-0.02187,-1.364758,-0.839129,-1.317175,0.487015,0.493644,-0.271207,0.189703,0.459585,0.10572,-0.425542,0.027762,0.447024,1.70257,-0.463022,0.067634,-0.015779,0.280058,0.95419,0.068599,-0.272276,0.910646,0.512718,0.038127,-1.227636,-0.142688,-0.118171,-0.489725,-0.279297,1.257744,0.055492,-2.12389,1.484926,1.455808,-2.086635,-0.327755,0.040071,-0.029856,0.298714,0.544145,0.172339,-1.649217,-1.648046,-0.832186,1.714832,0.46629,-0.616121,0.447212,1.398562,-0.397912,0.782579,0.150818,1.685792,-0.255471,0.545657,-1.723228,-0.356872,1.797539,-0.49173,1
0.2,1.9,4.8,3.4,-0.357579,0.593466,0.041082,1.199736,0.456153,2.198296,0.873312,0.010186,-1.002669,-0.990671,-0.62965,0.078514,-0.653285,-2.178932,0.859104,-0.58958,-0.976895,-0.809627,-0.467441,-0.860153,0.06606,1.216578,-0.495795,-0.155036,2.034763,-1.641349,1.390534,-0.338682,1.054178,-1.141901,0.572751,1.307184,0.677557,-0.431096,0.950834,-1.063696,0.559299,0.417801,-1.31097,0.900054,0.417854,-0.040019,-1.104124,-1.520039,-0.59815,-0.831957,-0.15994,0.001248,-1.259787,0.028621,1.342622,0.097751,0.158434,1.401523,0.197828,-0.739936,-0.323457,1.315138,-0.789102,-0.808718,1.802242,-1.563905,0.018627,0.432838,1.117283,1.988732,0.198989,1.574371,-0.208285,1.054325,0.030547,-0.036884,-0.333791,0.775023,-0.020129,0.323626,1.269765,0.017516,-0.709854,-1.240216,1
0.2,1.6,5,3,1.193612,-0.886614,-0.098161,0.663562,-0.154072,1.059806,-1.913743,-0.147354,-0.114335,0.026247,1.36606,0.613326,1.555114,-0.005927,-3.116857,0.210359,0.743554,0.644452,0.70886,0.422819,-0.958374,-0.703859,-0.080812,0.046135,-0.480845,-1.71197,-1.532921,-0.770784,0.703586,1.723696,0.688897,-0.60362,0.274647,0.643631,0.929145,-0.989823,0.371173,-0.285959,0.713016,1.18312,-1.197428,1.486399,0.58357,-0.355495,-1.329892,-1.556934,0.976038,0.222858,-0.410219,1.382182,1.486782,0.483342,0.50497,-0.12365,0.538437,0.04278,-0.056099,0.5018,2.929096,0.207217,0.718897,0.100159,-0.475175,-0.65457,0.240057,-0.159012,-0.743672,0.140672,-1.216077,1.272954,-1.696131,0.730184,0.086453,-1.018279,0.247706,0.878304,-1.857483,-0.886904,0.382598,1.496911,1
