0.2,1.5,5.4,3.7,-0.521642,-0.824409,-1.422795,0.191451,-0.45408,1.29615,1.405365,0.085952,1.736775,-0.755463,-1.214401,0.131574,-0.952645,-0.448465,-0.45235,-1.263173,0.625119,0.434808,-0.393153,0.751947,-0.564301,0.536597,0.160661,-0.537583,-1.139008,0.099205,-0.778184,-0.137779,-0.145274,-0.375222,0.870962,0.966768,-1.958549,0.252804,-0.589229,2.023472,-0.89637,1.774659,-0.07312,-0.340692,0.317885,-1.582686,0.271113,1.151734,0.479095,-0.50041,-0.862267,-0.162218,-1.29738,0.647968,2.243602,0.616459,-0.782367,0.602708,1.045023,0.540094,-1.317717,0.541008,-0.255958,0.207271,-1.201202,0.404695,-0.348046,1.039096,-1.194987,0.502328,1.922325,1.584821,-0.349782,-0.813596,-1.962732,1.576299,0.330533,0.42258,0.319432,2.3208,0.523262,-0.780304,-0.408015,0.505387,-0.291642,-2.777359,-0.401558,-0.468476,-0.877971,-0.085116,-0.326318,-1.582494,0.307733,0.76943,0.960557,0.534201,0.301514,1.618054,-1.098571,-0.957147,0.117091,-0.561579,0.15925,-0.549499,0.59904,0.512836,0.56299,-1.40556,0.547481,0.359249,-1.449118,-0.813794,-2.115056,0.732424,1.608522,-1.348424,-1.446578,0.880511,-1.446421,0.508068,0.22584,-0.756494,-1.741023,-0.59465,1
0.2,1.6,4.8,3.4,-1.198093,1.041568,-0.522619,0.104907,-0.612626,1.145262,-0.507234,-0.822828,2.290467,-0.480242,-0.220076,1.040086,-0.721431,0.002571,-1.149554,0.774728,0.936108,-1.252593,-0.631192,-1.490265,0.875696,0.774161,-0.332102,0.708695,-0.799914,2.45123,0.540123,-0.137839,-0.968186,0.371811,1.308669,-1.365163,-1.188424,-0.467493,-0.48325,1.473765,-0.324935,0.622519,0.406657,-0.510926,0.882057,-0.188835,0.243168,0.411334,2.642936,1.346221,-1.479316,0.568459,1.201698,-0.059928,-0.00821,0.346494,-0.480249,0.665967,0.390365,-0.58632,0.768771,-0.421328,-1.375184,1.660608,-0.523251,-0.774459,0.500992,-0.919651,-0.972403,-0.120407,1.042978,-0.388154,0.885188,0.80918,-0.711306,-0.211206,0.480424,-0.039268,1.098304,0.246766,1.021225,0.770837,-0.862493,0.389094,0.45731,-1.808144,0.286013,0.978567,-0.025799,-0.469311,-0.547518,-0.326561,-1.416603,-0.332812,-0.412272,-0.772772,0.487973,0.154669,-0.695835,0.025386,1.525958,-1.744188,-2.802203,-1.830029,1.588531,-1.109478,1.49614,0.164644,-0.948933,1.171041,-1.980566,0.131912,0.414091,-0.457641,-0.448767,0.610392,1.600268,0.133913,-0.60384,1.947099,-0.403459,0.831351,0.962342,-2.534554,1
0.1,1.4,4.8,3,0.278081,-1.309412,1.059027,0.338225,0.001471,1.808132,1.25722,-0.766705,-0.309378,0.02751,0.715939,0.01324,0.28377,-0.114226,-0.057043,1.318551,1.547031,0.687881,-0.390393,-1.004323,-0.398148,0.192729,-1.212868,1.367415,0.542611,-1.655344,0.284791,-1.826911,0.777604,0.907699,-2.994613,-0.161374,-0.293485,1.761266,-1.079343,-0.589632,0.147434,-0.625027,-0.642953,-2.158069,0.417044,-0.32473,-0.740137,-0.246794,-0.272132,-1.067742,0.844454,0.112558,0.150115,0.635425,0.197181,0.436638,0.212587,0.297514,-0.565498,0.049857,0.031268,-0.092112,0.643055,-1.61936,2.232016,0.696439,0.588225,0.886492,-1.373043,-1.584474,-1.022564,0.87939,0.339059,-0.060288,-0.977465,0.153644,0.067517,0.817862,0.876727,0.498727,-0.10498,-0.998849,0.754096,-0.895816,2.680571,-0.239297,-0.163255,-0.086455,0.880938,1.355443,1.149379,0.098667,-0.51104,-0.655545,-0.52887,-1.203735,0.336016,-1.482883,0.146304,-0.403188,-0.737932,-1.158203,1.740629,0.566545,0.476031,-0.430462,-0.998192,-0.121945,0.2382,0.548328,-0.091659,0.105232,-0.85524,1.348036,-0.282196,0.949406,-0.028529,0.651781,0.917222,1.794449,0.173712,-0.035743,-0.200809,0.044022,1
0.1,1.1,4.3,3,0.101407,0.218397,-1.31285,-1.60644,1.866683,0.850531,-0.216344,0.757468,1.127784,0.403896,0.096004,-0.723929,0.806564,0.527597,0.307265,-0.564318,1.009712,-1.548254,-2.541239,-0.010056,1.329141,-1.011774,-1.684517,0.382203,-0.148766,0.205087,0.241204,-1.776389,2.540232,-0.100394,-0.045113,-0.048345,0.335845,0.623454,1.008597,1.548067,1.587762,0.512917,2.171165,-0.679593,-0.82155,1.032989,2.211304,1.61425,-0.035297,-0.315603,-0.186709,-0.968082,0.662074,0.99676,0.824618,-0.839124,0.384323,-0.957158,-1.797456,0.531975,-0.531994,-0.956258,-1.730276,1.148351,1.936712,0.084968,0.588742,-1.11695,-1.040599,0.990909,1.414874,-1.133593,-0.796775,-1.005312,-0.643258,1.161534,-0.355951,-0.344196,-1.638424,0.430771,-1.451906,0.913202,0.890672,-0.061743,-0.400349,0.227346,0.082611,-0.821535,0.079122,0.165864,-0.082034,-0.183756,-0.91085,0.477068,-0.923912,-1.006037,0.558082,0.442846,-0.535915,0.215553,-0.149892,-0.94674,1.402845,-1.380431,-1.063433,0.018922,1.238007,-1.119628,-0.252711,-0.446836,0.656391,-0.868863,0.156476,1.260569,-0.835193,0.568007,0.881131,-1.373054,0.319118,-0.608101,1.412152,0.926558,-1.472323,1.013972,1
0.2,1.2,5.8,4,0.18345,-1.391505,1.966764,2.15312,0.112738,1.20985,1.419255,0.657268,-0.024549,0.193214,-0.085615,-0.983118,0.896248,-0.094393,1.859346,1.833435,-0.555985,-0.659943,-0.675594,-0.647054,-0.009657,-1.604739,-0.182905,0.597213,0.983636,-0.815276,-1.10223,-0.134822,-0.578918,-0.256317,0.252331,-1.797165,0.135455,-1.557999,0.46638,-1.846532,0.100581,0.844996,-0.470742,0.141807,-0.94027,-0.942094,1.426317,-0.477286,-0.29876,0.626564,-1.006366,-0.993361,0.272796,2.190898,-1.838847,-1.406105,-1.057474,-0.361113,2.488442,0.213017,1.279812,-0.885966,-1.591448,1.103694,1.297342,1.458715,0.003222,0.699136,0.038909,0.21524,-0.196234,0.086177,0.802052,0.026738,0.539161,1.801214,0.038118,0.869006,-1.626322,-0.839632,1.001331,-0.971171,-0.507035,0.604137,0.460794,0.355704,-2.437564,1.114925,-0.390798,0.400886,-1.844701,-2.121176,0.400531,2.042072,-0.103213,1.56128,0.729346,0.93418,0.607993,-0.584094,-1.368245,0.886865,-0.857703,0.246649,1.69597,0.013748,0.171244,-0.898322,0.184181,-1.629584,0.024291,-0.341678,0.086583,0.599369,0.007617,0.335106,-0.835856,0.468305,0.045166,-0.802253,-1.05139,-1.69237,-0.400986,0.608962,1
0.4,1.5,5.7,4.4,-2.12389,-1.641703,-0.060362,0.968744,-0.762362,-0.363438,-0.248419,-1.44694,-0.438474,-0.832186,-0.637841,-0.740867,0.545657,-0.108004,-0.118171,-0.425542,0.055492,-1.364758,-0.298323,2.620574,-0.616121,-1.509662,-0.356872,1.398562,-0.428702,-0.397912,-0.305953,-1.227636,0.042539,-1.317175,-1.664173,0.46629,0.910646,-0.774295,-0.528671,-1.134312,0.817978,0.825372,0.459585,0.027762,0.990121,-0.959255,-0.463022,0.456363,-1.050654,-0.80385,1.797539,-0.922823,0.280058,1.462214,-0.670126,0.779051,1.455808,1.257744,0.447024,-0.02187,0.95419,0.544145,0.040071,1.685792,0.172339,-0.277391,-0.327755,-0.099008,-1.300347,-1.723228,-0.711041,1.431568,-0.640726,1.484926,-0.278914,0.782579,0.021857,0.275667,-0.142688,0.493644,-1.649217,0.067634,-0.26939,0.777277,0.189703,1.421976,0.068599,-0.272276,-0.126569,0.447212,-0.279297,0.554128,-1.648046,-1.451338,0.53833,-0.839129,0.092448,-0.730874,-1.714046,0.038127,0.487015,-0.255471,0.298714,-0.200353,0.10572,-0.489725,-0.747473,-0.608291,-0.708385,-0.291041,-0.49173,-0.015779,0.719668,-0.271207,0.150818,0.512718,-0.370164,-0.730357,-0.029856,1.714832,-0.142445,1.530932,1.70257,-2.086635,1
0.4,1.3,5.4,3.9,1.496911,-0.323457,-1.259787,-0.431096,0.677557,1.054178,-0.739936,1.307184,-0.62965,-0.080812,1.216578,-0.789102,0.688897,-1.104124,0.663562,-0.020129,0.613326,1.117283,-0.357579,-0.467441,-1.71197,0.559299,0.643631,-0.480845,-0.495795,0.703586,-2.178932,1.193612,2.198296,1.054325,-0.338682,0.046135,0.644452,0.873312,-0.808718,-0.831957,1.390534,0.456153,1.18312,-0.333791,1.988732,0.078514,-0.709854,0.432838,-0.58958,-0.809627,-0.989823,0.041082,0.718897,0.06606,-0.040019,0.950834,1.555114,0.743554,0.017516,-1.563905,-1.141901,-1.31097,-0.005927,0.70886,-0.703859,-1.063696,1.36606,-0.976895,0.859104,0.371173,0.028621,-0.155036,-0.15994,-0.285959,-1.641349,0.929145,0.010186,0.197828,-0.154072,-0.208285,-0.770784,1.269765,1.199736,-0.59815,0.030547,0.775023,-0.147354,1.059806,2.034763,-1.532921,-0.114335,0.417854,0.422819,0.593466,0.417801,0.198989,-1.002669,1.315138,1.802242,-0.098161,1.574371,-0.60362,-3.116857,0.900054,0.323626,0.026247,-0.860153,0.001248,0.097751,-1.520039,0.158434,1.401523,1.342622,0.018627,0.274647,-0.886614,-0.653285,0.572751,-1.913743,-0.958374,-1.240216,-0.990671,-0.036884,0.210359,1
0.3,1.4,5.1,3.5,-0.724311,-1.579931,-0.461894,-0.886904,0.086453,-1.696131,1.414415,0.247706,-0.056099,-1.202475,0.100159,-0.000417,-0.799786,1.542796,0.529834,-1.607677,-1.60732,0.323357,-1.556934,-1.018279,0.128536,-1.857483,1.896182,0.122531,0.240057,-0.047278,0.5018,-0.37596,1.486399,1.281511,-0.475175,-0.142448,-0.431414,2.929096,0.570789,-0.799593,-1.216077,0.976038,-0.773193,1.080544,-1.027297,0.483342,-0.211438,-0.94487,0.04278,0.58357,-0.335581,-1.329892,-1.489933,-0.159012,0.073285,0.730184,0.063896,-1.400256,-0.015005,-1.369391,-0.651656,0.504815,-1.652804,0.444781,0.4161,0.382598,1.065927,1.486782,0.207217,-0.784687,-0.62649,-0.743672,0.409552,-0.965954,0.140672,0.664144,-1.197428,-2.832012,-0.739395,0.3258,-0.200908,1.62665,0.222858,1.511639,1.91423,0.456164,-0.112444,0.897864,1.272954,1.303181,-1.098768,0.701783,1.022392,-0.355495,-0.12365,-1.012673,1.382182,-0.063661,0.713016,-2.372194,0.12477,-0.589387,-0.498212,1.723696,-0.113412,0.295076,-0.65457,0.374155,-1.083427,1.706468,1.400689,-0.13062,1.710837,-0.766328,-0.281575,-1.381745,0.538437,0.878304,-0.278982,-1.308764,0.50497,-0.410219,-1.665956,0.17468,1
0.3,1.7,5.7,3.8,1.618459,1.409952,-0.768849,0.375927,0.809741,-0.300007,-0.575256,1.079931,-1.431798,-2.01954,-0.993257,1.419864,0.72893,-0.198715,-0.622225,-2.143308,1.012133,0.813452,-0.93257,1.094167,0.588038,0.252271,-0.232294,0.486937,0.104828,-0.106653,0.500017,0.556964,-0.863356,-0.888188,-0.334622,1.55701,1.013751,-1.684729,-0.447915,-0.423788,-0.874663,-1.426938,0.57111,-1.006559,-0.127067,1.070073,1.6295,-0.204339,1.344074,1.131812,1.164152,-1.012457,-0.543694,1.127957,-0.513903,0.875509,0.496615,-0.036597,-0.777228,0.473291,-0.584375,0.365591,0.419524,-0.321259,-0.984209,2.285601,0.924434,-0.011136,-0.147637,0.5953,-1.169096,-0.711286,0.679568,-0.04414,-0.684402,-0.493214,-0.234538,-1.36986,-1.522768,-0.861216,-0.187795,-0.849073,-0.499417,-0.596671,-0.221574,1.796919,-0.188449,-1.175835,-0.879557,-1.66778,-0.002876,0.988241,-0.488566,1.25057,-0.621083,1.098582,0.141667,-1.849131,0.572613,-1.838177,-0.509595,-0.937509,0.332798,-1.098289,-0.300004,0.287257,-1.094241,-0.965107,0.779461,0.567058,0.287915,0.183429,1.103504,0.753866,-2.579051,0.653037,-0.628981,-0.913595,0.506669,0.884027,1.734572,-1.035606,0.424253,-0.084223,1
0.3,1.5,5.1,3.8,0.658802,-1.184887,1.961227,0.342427,2.464322,0.072678,-1.078361,0.193832,0.003583,-0.652761,-0.607887,0.549857,-1.10469,-0.203571,1.375225,-0.917984,0.574609,0.583368,-0.120041,1.132005,-1.096602,-0.377547,-1.799771,0.090826,0.239087,-0.481393,-0.459626,1.499491,0.037996,-1.195104,-0.933316,0.016491,1.314154,-0.26801,-0.473361,0.862148,-1.093895,1.336386,-0.596917,0.246223,0.508299,1.483129,0.397106,-1.774745,-1.026007,-0.791757,0.565267,0.461469,-0.222959,-0.973376,1.422605,-0.205834,-0.576242,-0.110591,0.499647,0.926605,0.408075,-1.630003,1.077037,-0.487091,-1.458941,0.854643,-0.224827,0.76699,-1.362941,1.497715,-0.072239,-1.306522,-1.542288,-0.489828,0.205797,1.397065,-0.433554,-1.805252,-0.554131,0.238682,0.169878,-0.419082,-0.496608,-0.118587,0.516507,-0.651856,-1.63122,-0.301472,-0.034475,-2.719679,0.857662,0.965936,0.898967,-0.046481,-0.050083,-1.943457,-0.767949,1.0616,-0.36417,0.105835,-0.116222,-0.628558,0.510875,0.650042,-1.218684,-0.256233,-0.560981,0.0009,0.830386,0.488371,0.777607,-0.521697,0.311124,1.800463,0.40713,-0.86051,0.326375,-0.223426,-0.429209,-1.221776,-0.843616,1.714051,0.409295,-0.432432,1
